fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
2018-07-29,UA,UA,UA,259,UA,N441UA,259,11618,EWR,"Newark, NJ",15304,TPA,"Tampa, FL",750,822,32,20,842,1102,3,1024,1105,41,0,,0,N,154,163,140,1,997,32,0,9,0,0,,,,
2019-08-27,F9,F9,F9,665,F9,N710FR,665,11292,DEN,"Denver, CO",14771,SFO,"San Francisco, CA",1841,1841,0,10,1851,2000,12,2039,2012,-27,0,,0,N,178,151,129,1,967,,,,,,,,,
2018-03-22,UA,UA,UA,1167,UA,N76269,1167,12266,IAH,"Houston, TX",13495,MSY,"New Orleans, LA",1530,1520,-10,12,1532,1616,3,1643,1619,-24,0,,0,N,73,59,44,1,305,,,,,,,,,
2018-04-27,WN,WN,WN,1707,WN,N7721E,1707,13204,MCO,"Orlando, FL",14843,SJU,"San Juan, PR",705,704,-1,14,718,935,5,950,940,-10,0,,0,N,165,156,137,1,1189,,,,,,,,,
2019-11-12,WN,WN,WN,168,WN,N274WN,168,13204,MCO,"Orlando, FL",13244,MEM,"Memphis, TN",2105,2200,55,15,2215,2309,7,2220,2316,56,0,,0,N,135,136,114,1,684,55,0,1,0,0,,,,
2018-05-19,DL,DL_CODESHARE,DL,5192,9E,N8986B,5192,14524,RIC,"Richmond, VA",12478,JFK,"New York, NY",1155,1148,-7,13,1201,1248,11,1319,1259,-20,0,,0,N,84,71,47,1,288,,,,,,,,,
2019-12-07,WN,WN,WN,6140,WN,N760SW,6140,15304,TPA,"Tampa, FL",10599,BHM,"Birmingham, AL",1405,1412,7,8,1420,1430,3,1430,1433,3,0,,0,N,85,81,70,1,459,,,,,,,,,
2019-11-15,DL,DL,DL,2263,DL,N903DN,2263,14831,SJC,"San Jose, CA",14869,SLC,"Salt Lake City, UT",615,614,-1,21,635,857,6,909,903,-6,0,,0,N,114,109,82,1,584,,,,,,,,,
2018-01-03,G4,G4,G4,851,G4,222NV,851,11775,FSD,"Sioux Falls, SD",14112,PIE,"St. Petersburg, FL",1209,1430,141,10,1440,1809,5,1622,1814,112,0,,0,N,193,164,149,1,1334,112,0,0,0,0,,,,
2019-02-09,WN,WN,WN,2863,WN,N553WN,2863,11259,DAL,"Dallas, TX",12191,HOU,"Houston, TX",800,800,0,13,813,856,8,910,904,-6,0,,0,N,70,64,43,1,239,,,,,,,,,
2019-11-18,DL,DL,DL,2774,DL,N328DN,2774,10423,AUS,"Austin, TX",10397,ATL,"Atlanta, GA",800,800,0,15,815,1056,5,1110,1101,-9,0,,0,N,130,121,101,1,813,,,,,,,,,
2018-12-05,DL,DL_CODESHARE,DL,7360,OO,N443SW,7360,13127,LWS,"Lewiston, ID",14869,SLC,"Salt Lake City, UT",1234,1223,-11,10,1233,1438,8,1511,1446,-25,0,,0,N,97,83,65,1,461,,,,,,,,,
2019-03-16,UA,UA,UA,1479,UA,N17730,1479,14908,SNA,"Santa Ana, CA",11618,EWR,"Newark, NJ",2115,2121,6,13,2134,507,12,519,519,0,0,,0,N,304,298,273,1,2434,,,,,,,,,
2019-02-06,WN,WN,WN,2174,WN,N427WN,2174,10713,BOI,"Boise, ID",11884,GEG,"Spokane, WA",1915,1907,-8,11,1918,1907,4,1925,1911,-14,0,,0,N,70,64,49,1,287,,,,,,,,,
2018-12-28,DL,DL,DL,1812,DL,N960AT,1812,10397,ATL,"Atlanta, GA",13930,ORD,"Chicago, IL",2232,2234,2,13,2247,2313,11,2335,2324,-11,0,,0,N,123,110,86,1,606,,,,,,,,,
2019-03-19,UA,UA_CODESHARE,UA,3575,YX,N746YX,3575,11618,EWR,"Newark, NJ",14122,PIT,"Pittsburgh, PA",1955,1949,-6,18,2007,2102,4,2131,2106,-25,0,,0,N,96,77,55,1,319,,,,,,,,,
2019-08-07,DL,DL,DL,2046,DL,N307DX,2046,14107,PHX,"Phoenix, AZ",10397,ATL,"Atlanta, GA",1600,1556,-4,10,1606,2241,8,2247,2249,2,0,,0,N,227,233,215,1,1587,,,,,,,,,
2018-10-17,AS,AS,AS,1202,AS,N631VA,1202,14057,PDX,"Portland, OR",14771,SFO,"San Francisco, CA",1055,1050,-5,24,1114,1236,6,1246,1242,-4,0,,0,N,111,112,82,1,550,,,,,,,,,
2018-04-28,AA,AA_CODESHARE,AA,4886,PT,N636AE,4886,10693,BNA,"Nashville, TN",14100,PHL,"Philadelphia, PA",1656,1655,-1,15,1710,1957,7,2003,2004,1,0,,0,N,127,129,107,1,675,,,,,,,,,
2019-11-20,AA,AA,AA,947,AA,N197AN,947,11298,DFW,"Dallas/Fort Worth, TX",14100,PHL,"Philadelphia, PA",1920,1924,4,22,1946,2321,4,2326,2325,-1,0,,0,N,186,181,155,1,1303,,,,,,,,,
2019-03-09,WN,WN,WN,5632,WN,N8529Z,5632,12889,LAS,"Las Vegas, NV",10821,BWI,"Baltimore, MD",955,953,-2,17,1010,1707,4,1725,1711,-14,0,,0,N,270,258,237,1,2106,,,,,,,,,
2019-02-11,DL,DL,DL,2863,DL,N939AT,2863,11433,DTW,"Detroit, MI",13198,MCI,"Kansas City, MO",826,819,-7,14,833,919,6,954,925,-29,0,,0,N,148,126,106,1,629,,,,,,,,,
2018-12-02,DL,DL,DL,1110,DL,N6711M,1110,13204,MCO,"Orlando, FL",10397,ATL,"Atlanta, GA",1935,1943,8,13,1956,2121,9,2113,2130,17,0,,0,N,98,107,85,1,404,8,0,9,0,0,,,,
2019-03-04,DL,DL,DL,2116,DL,N330DX,2116,12892,LAX,"Los Angeles, CA",13487,MSP,"Minneapolis, MN",730,728,-2,13,741,1242,11,1301,1253,-8,0,,0,N,211,205,181,1,1535,,,,,,,,,
2019-03-18,DL,DL,DL,1169,DL,N313DN,1169,10397,ATL,"Atlanta, GA",15304,TPA,"Tampa, FL",725,720,-5,12,732,833,4,847,837,-10,0,,0,N,82,77,61,1,406,,,,,,,,,
2019-12-28,WN,WN,WN,5114,WN,N965WN,5114,13158,MAF,"Midland/Odessa, TX",11259,DAL,"Dallas, TX",1755,1756,1,14,1810,1901,3,1910,1904,-6,0,,0,N,75,68,51,1,319,,,,,,,,,
2018-07-27,WN,WN,WN,674,WN,N8517F,674,10693,BNA,"Nashville, TN",13204,MCO,"Orlando, FL",2255,2311,16,9,2320,141,7,140,148,8,0,,0,N,105,97,81,1,616,,,,,,,,,
2018-09-23,DL,DL,DL,130,DL,N948DL,130,11996,GSP,"Greer, SC",10397,ATL,"Atlanta, GA",1440,1447,7,12,1459,1531,7,1545,1538,-7,0,,0,N,65,51,32,1,153,,,,,,,,,
2019-02-13,DL,DL_CODESHARE,DL,5279,9E,N8783E,5279,11193,CVG,"Cincinnati, OH",10821,BWI,"Baltimore, MD",1236,1229,-7,10,1239,1338,5,1410,1343,-27,0,,0,N,94,74,59,1,430,,,,,,,,,
2018-09-01,WN,WN,WN,3199,WN,N220WN,3199,14193,PNS,"Pensacola, FL",12191,HOU,"Houston, TX",1155,1150,-5,6,1156,1309,9,1330,1318,-12,0,,0,N,95,88,73,1,488,,,,,,,,,
2019-02-15,AA,AA_CODESHARE,AA,4431,YX,N445YX,4431,11278,DCA,"Washington, DC",15016,STL,"St. Louis, MO",1344,1339,-5,15,1354,1459,8,1523,1507,-16,0,,0,N,159,148,125,1,719,,,,,,,,,
2018-02-21,AS,AS,AS,619,AS,N303AS,619,12889,LAS,"Las Vegas, NV",14747,SEA,"Seattle, WA",937,927,-10,18,945,1159,8,1211,1207,-4,0,,0,N,154,160,134,1,867,,,,,,,,,
2019-04-25,WN,WN,WN,1922,WN,N909WN,1922,14679,SAN,"San Diego, CA",14107,PHX,"Phoenix, AZ",1210,1231,21,20,1251,1346,7,1330,1353,23,0,,0,N,80,82,55,1,304,18,0,2,0,3,,,,
2018-08-13,UA,UA,UA,1106,UA,N77537,1106,14908,SNA,"Santa Ana, CA",12266,IAH,"Houston, TX",1000,952,-8,15,1007,1452,4,1510,1456,-14,0,,0,N,190,184,165,1,1346,,,,,,,,,
2019-03-23,NK,NK,NK,1852,NK,N904NK,1852,11292,DEN,"Denver, CO",13204,MCO,"Orlando, FL",700,657,-3,15,712,1222,12,1238,1234,-4,0,,0,N,218,217,190,1,1546,,,,,,,,,
2019-09-01,DL,DL,DL,2433,DL,N904DN,2433,10397,ATL,"Atlanta, GA",13495,MSY,"New Orleans, LA",900,853,-7,15,908,914,9,925,923,-2,0,,0,N,85,90,66,1,425,,,,,,,,,
2019-03-08,UA,UA_CODESHARE,UA,4499,G7,N175GJ,4499,15016,STL,"St. Louis, MO",13930,ORD,"Chicago, IL",652,658,6,14,712,758,11,815,809,-6,0,,0,N,83,71,46,1,258,,,,,,,,,
2019-06-11,AA,AA,AA,222,AA,N863NN,222,12953,LGA,"New York, NY",13930,ORD,"Chicago, IL",2200,2151,-9,16,2207,2308,10,2322,2318,-4,0,,0,N,142,147,121,1,733,,,,,,,,,
2018-08-29,DL,DL,DL,2488,DL,N722TW,2488,10721,BOS,"Boston, MA",14771,SFO,"San Francisco, CA",700,655,-5,23,718,1018,4,1043,1022,-21,0,,0,N,403,387,360,1,2704,,,,,,,,,
2019-09-28,DL,DL,DL,2761,DL,N326NB,2761,14122,PIT,"Pittsburgh, PA",14869,SLC,"Salt Lake City, UT",755,747,-8,10,757,938,11,1007,949,-18,0,,0,N,252,242,221,1,1660,,,,,,,,,
2019-10-22,AA,AA_CODESHARE,AA,5465,OH,N575NN,5465,11057,CLT,"Charlotte, NC",10431,AVL,"Asheville, NC",2006,2005,-1,15,2020,2043,18,2100,2101,1,0,,0,N,54,56,23,1,91,,,,,,,,,
2019-06-20,AA,AA,AA,498,AA,N540UW,498,14107,PHX,"Phoenix, AZ",11057,CLT,"Charlotte, NC",1000,1018,18,25,1043,1727,24,1714,1751,37,0,,0,N,254,273,224,1,1773,5,0,19,0,13,,,,
2019-01-17,WN,WN,WN,1835,WN,N8722L,1835,13204,MCO,"Orlando, FL",11292,DEN,"Denver, CO",955,1032,37,15,1047,1239,5,1200,1244,44,0,,0,N,245,252,232,1,1546,37,0,7,0,0,,,,
2019-05-19,WN,WN,WN,26,WN,N470WN,26,11259,DAL,"Dallas, TX",14679,SAN,"San Diego, CA",1415,1422,7,16,1438,1532,3,1525,1535,10,0,,0,N,190,193,174,1,1182,,,,,,,,,
2018-03-23,WN,WN,WN,2019,WN,N766SW,2019,13495,MSY,"New Orleans, LA",11292,DEN,"Denver, CO",950,949,-1,12,1001,1153,10,1145,1203,18,0,,0,N,175,194,172,1,1062,0,0,18,0,0,,,,
2019-02-18,AA,AA_CODESHARE,AA,5576,OH,N247JS,5576,11057,CLT,"Charlotte, NC",10874,CAK,"Akron, OH",2209,2246,37,17,2303,9,6,2338,15,37,0,,0,N,89,89,66,1,394,37,0,0,0,0,,,,
2019-10-26,UA,UA_CODESHARE,UA,3464,YX,N752YX,3464,11066,CMH,"Columbus, OH",12266,IAH,"Houston, TX",1137,1131,-6,13,1144,1321,10,1331,1331,0,0,,0,N,174,180,157,1,986,,,,,,,,,
2018-07-22,NK,NK,NK,618,NK,N627NK,618,13495,MSY,"New Orleans, LA",13204,MCO,"Orlando, FL",2033,2045,12,9,2054,22,44,2321,106,105,0,,0,N,108,201,148,1,551,0,0,93,0,12,,,,
2018-04-12,AA,AA,AA,2720,AA,N144AN,2720,13930,ORD,"Chicago, IL",13303,MIA,"Miami, FL",630,630,0,11,641,1009,8,1037,1017,-20,0,,0,N,187,167,148,1,1197,,,,,,,,,
2018-04-03,UA,UA_CODESHARE,UA,4035,EV,N11189,4035,13485,MSN,"Madison, WI",11618,EWR,"Newark, NJ",615,613,-2,20,633,913,6,932,919,-13,0,,0,N,137,126,100,1,799,,,,,,,,,
2018-09-17,AA,AA_CODESHARE,AA,4481,YX,N425YX,4481,13303,MIA,"Miami, FL",11624,EYW,"Key West, FL",1740,1734,-6,18,1752,1823,4,1839,1827,-12,0,,0,N,59,53,31,1,125,,,,,,,,,
2019-12-23,DL,DL_CODESHARE,DL,5416,9E,N8837B,5416,12478,JFK,"New York, NY",12264,IAD,"Washington, DC",2030,2144,74,25,2209,2252,7,2203,2259,56,0,,0,N,93,75,43,1,228,56,0,0,0,0,,,,
2018-10-23,DL,DL,DL,2866,DL,N926DH,2866,11433,DTW,"Detroit, MI",13930,ORD,"Chicago, IL",1535,1530,-5,11,1541,1533,11,1600,1544,-16,0,,0,N,85,74,52,1,235,,,,,,,,,
2019-05-23,AA,AA,AA,660,AA,N933AN,660,13198,MCI,"Kansas City, MO",13930,ORD,"Chicago, IL",545,810,145,14,824,923,13,722,936,134,0,,0,N,97,86,59,1,403,134,0,0,0,0,,,,
2019-11-02,AA,AA_CODESHARE,AA,5633,OH,N601EN,5633,14122,PIT,"Pittsburgh, PA",11057,CLT,"Charlotte, NC",1518,1505,-13,13,1518,1625,29,1700,1654,-6,0,,0,N,102,109,67,1,366,,,,,,,,,
2018-10-25,AA,AA,AA,1758,AA,N9012,1758,11298,DFW,"Dallas/Fort Worth, TX",13244,MEM,"Memphis, TN",2040,2231,111,58,2329,106,12,2209,118,189,0,,0,N,89,167,97,1,431,10,0,78,0,101,,,,
2018-01-21,WN,WN,WN,3775,WN,N8508W,3775,14730,SDF,"Louisville, KY",13204,MCO,"Orlando, FL",1645,1639,-6,14,1653,1826,7,1845,1833,-12,0,,0,N,120,114,93,1,719,,,,,,,,,
2018-05-30,AA,AA,AA,1079,AA,N952AA,1079,11278,DCA,"Washington, DC",13930,ORD,"Chicago, IL",1730,2021,171,49,2110,2139,33,1906,2212,186,0,,0,N,156,171,89,1,612,0,157,15,0,14,,,,
2019-04-18,B6,B6,B6,731,B6,N247JB,731,10721,BOS,"Boston, MA",12953,LGA,"New York, NY",840,830,-10,15,845,930,2,1000,932,-28,0,,0,N,80,62,45,1,184,,,,,,,,,
2018-07-25,AA,AA_CODESHARE,AA,5570,OH,N563NN,5570,14685,SAV,"Savannah, GA",14100,PHL,"Philadelphia, PA",742,,,,,,,941,,,1,B,0,N,119,,,1,629,,,,,,,,,
2019-04-28,DL,DL_CODESHARE,DL,3768,OO,N882AS,3768,14696,SBN,"South Bend, IN",13487,MSP,"Minneapolis, MN",700,707,7,22,729,746,4,755,750,-5,0,,0,N,115,103,77,1,411,,,,,,,,,
2019-03-25,UA,UA,UA,2204,UA,N24715,2204,13930,ORD,"Chicago, IL",11042,CLE,"Cleveland, OH",1945,1938,-7,14,1952,2138,3,2203,2141,-22,0,,0,N,78,63,46,1,315,,,,,,,,,
2018-03-22,DL,DL_CODESHARE,DL,7364,OO,N461SW,7364,11921,GJT,"Grand Junction, CO",14869,SLC,"Salt Lake City, UT",645,636,-9,11,647,730,2,746,732,-14,0,,0,N,61,56,43,1,216,,,,,,,,,
2018-11-07,AA,AA,AA,2152,AA,N963UW,2152,12953,LGA,"New York, NY",10721,BOS,"Boston, MA",700,647,-13,13,700,740,8,804,748,-16,0,,0,N,64,61,40,1,184,,,,,,,,,
2019-04-23,AA,AA_CODESHARE,AA,4446,YX,N423YX,4446,12953,LGA,"New York, NY",12339,IND,"Indianapolis, IN",1946,1932,-14,37,2009,2157,6,2206,2203,-3,0,,0,N,140,151,108,1,660,,,,,,,,,
2018-11-21,G4,G4,G4,834,G4,224NV,834,14112,PIE,"St. Petersburg, FL",11995,GSO,"Greensboro/High Point, NC",1815,1801,-14,12,1813,1934,6,2000,1940,-20,0,,0,N,105,99,81,1,587,,,,,,,,,
2019-12-30,AA,AA_CODESHARE,AA,3344,MQ,N286NN,3344,15919,XNA,"Fayetteville, AR",11298,DFW,"Dallas/Fort Worth, TX",1427,1424,-3,7,1431,1533,12,1551,1545,-6,0,,0,N,84,81,62,1,280,,,,,,,,,
2018-05-09,B6,B6,B6,534,B6,N981JB,534,14771,SFO,"San Francisco, CA",10721,BOS,"Boston, MA",1342,1339,-3,24,1403,2229,11,2226,2240,14,0,,0,N,344,361,326,1,2704,,,,,,,,,
2019-09-23,WN,WN,WN,1957,WN,N922WN,1957,11259,DAL,"Dallas, TX",15370,TUL,"Tulsa, OK",1615,1653,38,33,1726,1804,4,1720,1808,48,0,,0,N,65,75,38,1,238,11,0,10,0,27,,,,
2018-04-05,WN,WN,WN,172,WN,N264LV,172,13204,MCO,"Orlando, FL",15016,STL,"St. Louis, MO",810,824,14,16,840,955,4,945,959,14,0,,0,N,155,155,135,1,882,,,,,,,,,
2019-04-01,UA,UA_CODESHARE,UA,3961,ZW,N463AW,3961,13930,ORD,"Chicago, IL",11203,CWA,"Mosinee, WI",1930,1924,-6,9,1933,2011,4,2040,2015,-25,0,,0,N,70,51,38,1,213,,,,,,,,,
2018-08-07,UA,UA_CODESHARE,UA,5702,OO,N168SY,5702,13851,OKC,"Oklahoma City, OK",13930,ORD,"Chicago, IL",1805,1816,11,19,1835,2003,11,2021,2014,-7,0,,0,N,136,118,88,1,693,,,,,,,,,
2018-06-29,NK,NK,NK,259,NK,N521NK,259,10158,ACY,"Atlantic City, NJ",11697,FLL,"Fort Lauderdale, FL",700,655,-5,9,704,911,16,938,927,-11,0,,0,N,158,152,127,1,977,,,,,,,,,
2018-12-26,AA,AA,AA,2409,AA,N997NN,2409,13930,ORD,"Chicago, IL",15304,TPA,"Tampa, FL",1852,1851,-1,25,1916,2229,5,2229,2234,5,0,,0,N,157,163,133,1,1011,,,,,,,,,
2018-11-17,UA,UA,UA,1821,UA,N37466,1821,12889,LAS,"Las Vegas, NV",12264,IAD,"Washington, DC",2330,2331,1,20,2351,627,6,646,633,-13,0,,0,N,256,242,216,1,2065,,,,,,,,,
2019-11-12,UA,UA_CODESHARE,UA,4858,ZW,N467AW,4858,13029,LNK,"Lincoln, NE",13930,ORD,"Chicago, IL",1100,1055,-5,10,1105,1222,13,1250,1235,-15,0,,0,N,110,100,77,1,466,,,,,,,,,
2018-04-24,DL,DL,DL,1781,DL,N325US,1781,13303,MIA,"Miami, FL",10397,ATL,"Atlanta, GA",1435,1446,11,13,1459,1624,6,1639,1630,-9,0,,0,N,124,104,85,1,594,,,,,,,,,
2019-04-03,AA,AA,AA,2091,AA,N4032T,2091,10397,ATL,"Atlanta, GA",13303,MIA,"Miami, FL",1834,1821,-13,17,1838,2008,9,2040,2017,-23,0,,0,N,126,116,90,1,594,,,,,,,,,
2019-02-15,B6,B6,B6,1281,B6,N187JB,1281,10721,BOS,"Boston, MA",14524,RIC,"Richmond, VA",1134,1242,68,13,1255,1416,4,1324,1420,56,0,,0,N,110,98,81,1,474,8,0,0,0,48,,,,
2019-11-28,NK,NK,NK,896,NK,N613NK,896,12892,LAX,"Los Angeles, CA",12889,LAS,"Las Vegas, NV",1130,1136,6,14,1150,1227,6,1244,1233,-11,0,,0,N,74,57,37,1,236,,,,,,,,,
2019-06-01,AA,AA_CODESHARE,AA,3040,OO,N709SK,3040,15412,TYS,"Knoxville, TN",13930,ORD,"Chicago, IL",540,534,-6,17,551,603,9,634,612,-22,0,,0,N,114,98,72,1,475,,,,,,,,,
2019-10-17,UA,UA_CODESHARE,UA,6372,YV,N88326,6372,12206,HRL,"Harlingen/San Benito, TX",12266,IAH,"Houston, TX",1535,1608,33,27,1635,1729,6,1651,1735,44,0,,0,N,76,87,54,1,295,0,0,44,0,0,,,,
2019-10-10,WN,WN,WN,1277,WN,N429WN,1277,11066,CMH,"Columbus, OH",11278,DCA,"Washington, DC",910,905,-5,10,915,1005,5,1025,1010,-15,0,,0,N,75,65,50,1,323,,,,,,,,,
2019-05-27,UA,UA,UA,1161,UA,N854UA,1161,12441,JAC,"Jackson, WY",11292,DEN,"Denver, CO",1315,1310,-5,8,1318,1431,9,1452,1440,-12,0,,0,N,97,90,73,1,406,,,,,,,,,
2019-09-06,UA,UA,UA,2048,UA,N75428,2048,12892,LAX,"Los Angeles, CA",12889,LAS,"Las Vegas, NV",1810,1804,-6,59,1903,1949,7,1924,1956,32,0,,0,N,74,112,46,1,236,0,0,32,0,0,,,,
2019-03-14,WN,WN,WN,2306,WN,N787SA,2306,10821,BWI,"Baltimore, MD",15016,STL,"St. Louis, MO",1150,1150,0,14,1204,1302,6,1305,1308,3,0,,0,N,135,138,118,1,738,,,,,,,,,
2018-11-25,AA,AA_CODESHARE,AA,5053,OH,N245PS,5053,11267,DAY,"Dayton, OH",11278,DCA,"Washington, DC",1710,1707,-3,7,1714,1813,3,1834,1816,-18,0,,0,N,84,69,59,1,391,,,,,,,,,
2018-07-29,WN,WN,WN,4093,WN,N7845A,4093,12191,HOU,"Houston, TX",12339,IND,"Indianapolis, IN",1700,1659,-1,8,1707,2012,3,2015,2015,0,0,,0,N,135,136,125,1,861,,,,,,,,,
2019-01-05,WN,WN,WN,2829,WN,N8305E,2829,11259,DAL,"Dallas, TX",14107,PHX,"Phoenix, AZ",1225,1224,-1,7,1231,1345,5,1405,1350,-15,0,,0,N,160,146,134,1,879,,,,,,,,,
2018-11-11,WN,WN,WN,5342,WN,N552WN,5342,11292,DEN,"Denver, CO",12954,LGB,"Long Beach, CA",1255,1308,13,31,1339,1437,3,1425,1440,15,0,,0,N,150,152,118,1,854,0,0,2,0,13,,,,
2019-07-05,UA,UA_CODESHARE,UA,3550,YX,N736YX,3550,12266,IAH,"Houston, TX",11278,DCA,"Washington, DC",705,700,-5,12,712,1055,4,1114,1059,-15,0,,0,N,189,179,163,1,1208,,,,,,,,,
2018-03-25,UA,UA_CODESHARE,UA,3899,ZW,N423AW,3899,13930,ORD,"Chicago, IL",12339,IND,"Indianapolis, IN",1012,1003,-9,22,1025,1200,4,1218,1204,-14,0,,0,N,66,61,35,1,177,,,,,,,,,
2019-03-13,WN,WN,WN,1406,WN,N962WN,1406,10397,ATL,"Atlanta, GA",10423,AUS,"Austin, TX",815,814,-1,25,839,1017,5,950,1022,32,0,,0,N,155,188,158,1,813,0,0,32,0,0,,,,
2019-01-30,AA,AA,AA,375,AA,N968TW,375,12451,JAX,"Jacksonville, FL",11298,DFW,"Dallas/Fort Worth, TX",754,747,-7,16,803,932,13,950,945,-5,0,,0,N,176,178,149,1,918,,,,,,,,,
2018-08-26,UA,UA,UA,1904,UA,N814UA,1904,12264,IAD,"Washington, DC",11298,DFW,"Dallas/Fort Worth, TX",1230,1224,-6,14,1238,1405,12,1434,1417,-17,0,,0,N,184,173,147,1,1172,,,,,,,,,
2018-02-03,B6,B6,B6,706,B6,N639JB,706,11697,FLL,"Fort Lauderdale, FL",11618,EWR,"Newark, NJ",1900,1903,3,15,1918,2144,11,2158,2155,-3,0,,0,N,178,172,146,1,1065,,,,,,,,,
2019-12-13,AA,AA_CODESHARE,AA,4735,PT,N602AE,4735,11057,CLT,"Charlotte, NC",11699,FLO,"Florence, SC",1310,,,,,,,1409,,,1,B,0,N,59,,,1,99,,,,,,,,,
2019-02-21,AA,AA_CODESHARE,AA,4976,PT,N630AE,4976,14100,PHL,"Philadelphia, PA",10821,BWI,"Baltimore, MD",1450,1450,0,15,1505,1531,7,1545,1538,-7,0,,0,N,55,48,26,1,90,,,,,,,,,
2018-01-05,DL,DL_CODESHARE,DL,3748,9E,N8886A,3748,10408,ATW,"Appleton, WI",13487,MSP,"Minneapolis, MN",626,623,-3,37,700,743,5,754,748,-6,0,,0,N,88,85,43,1,236,,,,,,,,,
2019-08-27,WN,WN,WN,574,WN,N279WN,574,14831,SJC,"San Jose, CA",12889,LAS,"Las Vegas, NV",1510,1500,-10,9,1509,1603,5,1635,1608,-27,0,,0,N,85,68,54,1,386,,,,,,,,,
2018-05-27,WN,WN,WN,2618,WN,N8675A,2618,10397,ATL,"Atlanta, GA",14027,PBI,"West Palm Beach/Palm Beach, FL",1400,1359,-1,14,1413,1542,4,1550,1546,-4,0,,0,N,110,107,89,1,545,,,,,,,,,
2019-09-11,DL,DL_CODESHARE,DL,5130,9E,N922XJ,5130,10685,BMI,"Bloomington/Normal, IL",10397,ATL,"Atlanta, GA",600,556,-4,16,612,830,6,843,836,-7,0,,0,N,103,100,78,1,533,,,,,,,,,
2018-05-28,F9,F9,F9,243,F9,N941FR,243,12266,IAH,"Houston, TX",11292,DEN,"Denver, CO",514,531,17,11,542,640,11,649,651,2,0,,0,N,155,140,118,1,862,,,,,,,,,
2019-02-23,DL,DL_CODESHARE,DL,7413,OO,N912EV,7413,13127,LWS,"Lewiston, ID",14869,SLC,"Salt Lake City, UT",515,505,-10,36,541,741,4,746,745,-1,0,,0,N,91,100,60,1,461,,,,,,,,,
2018-12-07,DL,DL,DL,1315,DL,N3766,1315,10721,BOS,"Boston, MA",13204,MCO,"Orlando, FL",810,808,-2,24,832,1113,7,1140,1120,-20,0,,0,N,210,192,161,1,1121,,,,,,,,,
2018-03-31,NK,NK,NK,309,NK,N645NK,309,14100,PHL,"Philadelphia, PA",13204,MCO,"Orlando, FL",1810,1808,-2,26,1834,2038,15,2053,2053,0,0,,0,N,163,165,124,1,861,,,,,,,,,
2019-12-27,DL,DL,DL,1178,DL,N832DN,1178,10397,ATL,"Atlanta, GA",14747,SEA,"Seattle, WA",1745,1745,0,10,1755,1952,5,2030,1957,-33,0,,0,N,345,312,297,1,2182,,,,,,,,,
2019-07-10,AA,AA_CODESHARE,AA,3230,OO,N772SK,3230,11298,DFW,"Dallas/Fort Worth, TX",11823,FWA,"Fort Wayne, IN",1022,1013,-9,48,1101,1350,5,1350,1355,5,0,,0,N,148,162,109,1,859,,,,,,,,,
2019-11-14,AA,AA_CODESHARE,AA,5765,YV,N915FJ,5765,11298,DFW,"Dallas/Fort Worth, TX",14108,PIA,"Peoria, IL",1830,1826,-4,15,1841,2012,4,2024,2016,-8,0,,0,N,114,110,91,1,672,,,,,,,,,
2018-10-29,AA,AA,AA,2470,AA,N853NN,2470,13930,ORD,"Chicago, IL",11292,DEN,"Denver, CO",1000,950,-10,12,1002,1118,12,1138,1130,-8,0,,0,N,158,160,136,1,888,,,,,,,,,
2019-09-23,AA,AA,AA,1362,AA,N822NN,1362,13303,MIA,"Miami, FL",13204,MCO,"Orlando, FL",1337,1330,-7,14,1344,1419,8,1444,1427,-17,0,,0,N,67,57,35,1,192,,,,,,,,,
2018-10-06,DL,DL,DL,1322,DL,N873DN,1322,10397,ATL,"Atlanta, GA",10140,ABQ,"Albuquerque, NM",1952,1952,0,15,2007,2052,6,2111,2058,-13,0,,0,N,199,186,165,1,1269,,,,,,,,,
2018-05-03,AA,AA_CODESHARE,AA,3417,MQ,N263NN,3417,13930,ORD,"Chicago, IL",11423,DSM,"Des Moines, IA",1710,,,,,,,1830,,,1,C,0,N,80,,,1,299,,,,,,,,,
2019-06-01,F9,F9,F9,2862,F9,N701FR,2862,13577,MYR,"Myrtle Beach, SC",12391,ISP,"Islip, NY",1011,1001,-10,13,1014,1139,8,1155,1147,-8,0,,0,N,104,106,85,1,586,,,,,,,,,
2018-11-28,DL,DL,DL,1841,DL,N3757D,1841,13487,MSP,"Minneapolis, MN",11884,GEG,"Spokane, WA",1950,1949,-1,43,2032,2105,5,2116,2110,-6,0,,0,N,206,201,153,1,1175,,,,,,,,,
2018-06-13,DL,DL_CODESHARE,DL,4973,OO,N764SK,4973,13232,MDW,"Chicago, IL",13487,MSP,"Minneapolis, MN",1114,1113,-1,24,1137,1236,4,1244,1240,-4,0,,0,N,90,87,59,1,349,,,,,,,,,
